Time,Motor,CF,IF,Brake,E,Mean,Skewness,MAD,SF,Distance,SAD,P2P,Var,Kurtosis,Safety,Door,Resv-1,Resv-2,Resv-3,FFT-Motor Freq,FFT-Motor Mag,FFT-Resv1 Freq,FFT-Resv1 Mag,FFT-Resv2 Freq,FFT-Resv2 Mag,door,workMode,vibration_y,openCloseDoorNum,floor,cumulativeRunNum,vibration_z,vibration_x,velocity,motion,mileage
2024-04-19 20:59:13:250,0.30518509,1.0,1000.0,0.0524918329,43.0,7.0,0.0,254.0,119.0,0.0,43.0,375.0,274.0,151.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:13:300,0.3173924936,1.0,1000.0,0.0524918329,41.0,7.0,0.0,280.0,119.0,0.0,41.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:13:350,0.30518509,1.0,1000.0,0.0537125732,45.0,7.0,0.0,247.0,119.0,0.0,45.0,375.0,273.0,0.0,0.0534073911,0.3332621019,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:13:400,0.3173924936,1.0,1000.0,0.0524918329,38.0,8.0,0.0,327.0,119.0,0.0,38.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:13:450,0.30518509,1.0,1000.0,0.0524918329,42.0,6.0,0.0,252.0,119.0,0.0,42.0,375.0,273.0,93.0,0.0534073911,0.3332621019,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:13:500,0.3173924936,1.0,1000.0,0.0537125732,45.0,6.0,0.0,246.0,119.0,0.0,45.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:13:550,0.30518509,1.0,1000.0,0.0524918329,34.0,5.0,0.0,254.0,119.0,0.0,34.0,375.0,274.0,303.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:13:600,0.3173924936,1.0,1000.0,0.0524918329,45.0,7.0,0.0,253.0,119.0,0.0,45.0,376.0,274.0,15.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:13:650,0.30518509,1.0,1000.0,0.0537125732,45.0,6.0,0.0,266.0,119.0,0.0,45.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:13:700,0.3173924936,1.0,1000.0,0.0524918329,44.0,7.0,0.0,263.0,119.0,0.0,44.0,377.0,274.0,2.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:13:750,0.30518509,1.0,1000.0,0.0537125732,44.0,7.0,0.0,249.0,119.0,0.0,44.0,376.0,274.0,67.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:13:800,0.3173924936,1.0,1000.0,0.0537125732,42.0,7.0,0.0,273.0,119.0,0.0,42.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:13:850,0.30518509,1.0,1000.0,0.0524918329,36.0,6.0,0.0,257.0,119.0,0.0,36.0,377.0,274.0,5.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:13:900,0.3173924936,1.0,1000.0,0.0524918329,44.0,6.0,0.0,249.0,119.0,0.0,44.0,377.0,274.0,67.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:13:950,0.30518509,1.0,1000.0,0.0524918329,43.0,6.0,0.0,246.0,119.0,0.0,43.0,377.0,274.0,53.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:000,0.3173924936,1.0,1000.0,0.0524918329,43.0,7.0,0.0,250.0,119.0,0.0,43.0,378.0,275.0,95.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,1.19,0.7263405255287286,1.19,0.7263405255287286,0.42,30.396435438093015,5.0,1.0,0.0021025731693953276,32567.0,16.0,31680.0,0.03832348808646202,0.02349320612847805,0.0,0.0,1418936.5
2024-04-19 20:59:14:050,0.30518509,1.0,1000.0,0.0524918329,41.0,6.0,0.0,272.0,119.0,0.0,41.0,377.0,274.0,72.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:100,0.3173924936,1.0,1000.0,0.0524918329,45.0,8.0,0.0,315.0,119.0,0.0,45.0,378.0,275.0,140.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:150,0.30518509,1.0,1000.0,0.0524918329,46.0,7.0,0.0,281.0,119.0,0.0,46.0,377.0,274.0,76.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:200,0.3173924936,1.0,1000.0,0.0524918329,46.0,6.0,0.0,252.0,119.0,0.0,46.0,378.0,275.0,148.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:250,0.30518509,1.0,1000.0,0.0524918329,44.0,7.0,0.0,270.0,119.0,0.0,44.0,377.0,274.0,33.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:300,0.3173924936,1.0,1000.0,0.0524918329,43.0,8.0,0.0,365.0,119.0,0.0,43.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:350,0.29908138819999996,1.0,1000.0,0.0524918329,46.0,6.0,0.0,260.0,119.0,0.0,46.0,377.0,274.0,1.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:400,0.3173924936,1.0,1000.0,0.0524918329,41.0,6.0,0.0,259.0,119.0,0.0,41.0,378.0,274.0,173.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:450,0.30518509,1.0,1000.0,0.0524918329,43.0,6.0,0.0,260.0,119.0,0.0,43.0,377.0,274.0,109.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:500,0.3173924936,1.0,1000.0,0.0524918329,49.0,6.0,0.0,248.0,119.0,0.0,49.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:550,0.30518509,1.0,1000.0,0.0524918329,37.0,6.0,0.0,255.0,119.0,0.0,37.0,376.0,274.0,284.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:600,0.3173924936,1.0,1000.0,0.0524918329,39.0,7.0,0.0,276.0,119.0,0.0,39.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:650,0.30518509,1.0,1000.0,0.0524918329,45.0,6.0,0.0,226.0,119.0,0.0,45.0,377.0,274.0,225.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:700,0.3173924936,1.0,1000.0,0.0524918329,43.0,7.0,0.0,272.0,119.0,0.0,43.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:750,0.29908138819999996,1.0,1000.0,0.0524918329,49.0,8.0,0.0,264.0,119.0,0.0,49.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:800,0.3173924936,1.0,1000.0,0.0524918329,43.0,6.0,0.0,262.0,119.0,0.0,43.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:850,0.29908138819999996,1.0,1000.0,0.0524918329,38.0,6.0,0.0,214.0,119.0,0.0,38.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:900,0.3173924936,1.0,1000.0,0.0524918329,50.0,7.0,0.0,243.0,119.0,0.0,50.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:14:950,0.29908138819999996,1.0,1000.0,0.0524918329,47.0,7.0,0.0,213.0,119.0,0.0,47.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:000,0.3173924936,1.0,1000.0,0.0524918329,43.0,7.0,0.0,251.0,119.0,0.0,43.0,378.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,1.19,0.7263405255287286,1.19,0.7263405255287286,0.42,30.396435438093015,5.0,1.0,0.0024747790303081274,32567.0,16.0,31680.0,0.03971513733267784,0.023142559453845024,0.0,0.0,1418936.5
2024-04-19 20:59:15:050,0.29908138819999996,1.0,1000.0,0.0524918329,41.0,7.0,0.0,266.0,119.0,0.0,41.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:100,0.3173924936,1.0,1000.0,0.0524918329,43.0,7.0,0.0,249.0,119.0,0.0,43.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:150,0.29908138819999996,1.0,1000.0,0.0537125732,48.0,6.0,0.0,262.0,119.0,0.0,48.0,376.0,274.0,261.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:200,0.3173924936,1.0,1000.0,0.0524918329,52.0,7.0,0.0,259.0,119.0,0.0,52.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:250,0.29908138819999996,1.0,1000.0,0.0524918329,54.0,7.0,0.0,257.0,119.0,0.0,54.0,376.0,274.0,182.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:300,0.3173924936,1.0,1000.0,0.0537125732,51.0,8.0,0.0,290.0,119.0,0.0,51.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:350,0.29908138819999996,1.0,1000.0,0.0524918329,48.0,7.0,0.0,263.0,119.0,0.0,48.0,375.0,274.0,40.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:400,0.3173924936,1.0,1000.0,0.0524918329,45.0,7.0,0.0,248.0,119.0,0.0,45.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:450,0.29908138819999996,1.0,1000.0,0.0524918329,45.0,7.0,0.0,284.0,119.0,0.0,45.0,375.0,274.0,160.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:500,0.3173924936,1.0,1000.0,0.0524918329,46.0,7.0,0.0,270.0,119.0,0.0,46.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:550,0.29908138819999996,1.0,1000.0,0.0537125732,48.0,6.0,0.0,241.0,119.0,0.0,48.0,375.0,273.0,0.0,0.0534073911,0.3332621019,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:600,0.3173924936,1.0,1000.0,0.0524918329,48.0,7.0,0.0,262.0,119.0,0.0,48.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:650,0.29908138819999996,1.0,1000.0,0.0537125732,42.0,7.0,0.0,266.0,119.0,0.0,42.0,376.0,274.0,10.0,0.045777763799999996,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:700,0.3173924936,1.0,1000.0,0.0537125732,44.0,6.0,0.0,218.0,119.0,0.0,44.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:750,0.29908138819999996,1.0,1000.0,0.0537125732,42.0,6.0,0.0,232.0,119.0,0.0,42.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:800,0.3173924936,1.0,1000.0,0.0537125732,46.0,7.0,0.0,275.0,119.0,0.0,46.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:850,0.29908138819999996,1.0,1000.0,0.0537125732,45.0,7.0,0.0,273.0,119.0,0.0,45.0,376.0,274.0,161.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:900,0.3173924936,1.0,1000.0,0.0537125732,45.0,7.0,0.0,269.0,119.0,0.0,45.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:15:950,0.29908138819999996,1.0,1000.0,0.0537125732,42.0,7.0,0.0,282.0,119.0,0.0,42.0,376.0,274.0,40.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:000,0.3173924936,1.0,1000.0,0.0524918329,44.0,7.0,0.0,235.0,119.0,0.0,44.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,1.19,0.7263405255287286,1.19,0.7263405255287286,0.42,30.396435438093015,5.0,1.0,0.002704935148358345,32567.0,16.0,31680.0,0.03708875551819801,0.024471070617437363,0.0,0.0,1418936.5
2024-04-19 20:59:16:050,0.29908138819999996,1.0,1000.0,0.0537125732,43.0,6.0,0.0,248.0,119.0,0.0,43.0,375.0,274.0,35.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:100,0.3173924936,1.0,1000.0,0.0524918329,47.0,7.0,0.0,249.0,119.0,0.0,47.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:150,0.29908138819999996,1.0,1000.0,0.0524918329,42.0,6.0,0.0,272.0,119.0,0.0,42.0,375.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:200,0.3173924936,1.0,1000.0,0.0524918329,41.0,7.0,0.0,271.0,119.0,0.0,41.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:250,0.29908138819999996,1.0,1000.0,0.0537125732,41.0,7.0,0.0,280.0,119.0,0.0,41.0,376.0,274.0,7.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:300,0.3173924936,1.0,1000.0,0.0524918329,46.0,7.0,0.0,274.0,119.0,0.0,46.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:350,0.29908138819999996,1.0,1000.0,0.0524918329,42.0,7.0,0.0,325.0,119.0,0.0,42.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:400,0.3173924936,1.0,1000.0,0.0524918329,46.0,7.0,0.0,294.0,119.0,0.0,46.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:450,0.29908138819999996,1.0,1000.0,0.0524918329,45.0,7.0,0.0,273.0,119.0,0.0,45.0,375.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:500,0.32349619539999996,1.0,1000.0,0.0524918329,41.0,6.0,0.0,264.0,119.0,0.0,41.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:550,0.29908138819999996,1.0,1000.0,0.0524918329,40.0,6.0,0.0,271.0,119.0,0.0,40.0,376.0,274.0,132.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:600,0.32349619539999996,1.0,1000.0,0.0524918329,42.0,6.0,0.0,283.0,119.0,0.0,42.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:650,0.29908138819999996,1.0,1000.0,0.0524918329,45.0,7.0,0.0,298.0,119.0,0.0,45.0,376.0,274.0,342.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:700,0.3173924936,1.0,1000.0,0.0537125732,40.0,5.0,0.0,219.0,119.0,0.0,40.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:750,0.29908138819999996,1.0,1000.0,0.0524918329,39.0,6.0,0.0,235.0,119.0,0.0,39.0,377.0,274.0,139.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:800,0.3173924936,1.0,1000.0,0.0537125732,36.0,6.0,0.0,241.0,119.0,0.0,36.0,377.0,274.0,294.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:850,0.29908138819999996,1.0,1000.0,0.0537125732,39.0,6.0,0.0,236.0,119.0,0.0,39.0,377.0,274.0,36.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:900,0.32349619539999996,1.0,1000.0,0.0537125732,39.0,6.0,0.0,253.0,119.0,0.0,39.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:16:950,0.29908138819999996,1.0,1000.0,0.0524918329,42.0,6.0,0.0,235.0,119.0,0.0,42.0,377.0,274.0,165.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:000,0.3173924936,1.0,1000.0,0.0537125732,39.0,6.0,0.0,248.0,119.0,0.0,39.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,1.19,0.7263405255287286,1.19,0.7202368236335293,0.42,30.396435438093015,5.0,1.0,0.002460993593558669,32567.0,16.0,31680.0,0.037187278270721436,0.023909276351332664,0.0,0.0,1418936.5
2024-04-19 20:59:17:050,0.29908138819999996,1.0,1000.0,0.0524918329,50.0,7.0,0.0,251.0,119.0,0.0,50.0,378.0,275.0,80.0,0.0534073911,0.3357035825,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:100,0.32349619539999996,1.0,1000.0,0.0524918329,44.0,7.0,0.0,251.0,119.0,0.0,44.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:150,0.29908138819999996,1.0,1000.0,0.0524918329,46.0,7.0,0.0,276.0,119.0,0.0,46.0,378.0,274.0,83.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:200,0.32349619539999996,1.0,1000.0,0.0537125732,47.0,6.0,0.0,244.0,118.0,0.0,47.0,379.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:250,0.29908138819999996,1.0,1000.0,0.0537125732,51.0,7.0,0.0,238.0,119.0,0.0,51.0,377.0,274.0,155.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:300,0.3173924936,1.0,1000.0,0.0537125732,46.0,7.0,0.0,244.0,119.0,0.0,46.0,378.0,275.0,88.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:350,0.29908138819999996,1.0,1000.0,0.0537125732,46.0,7.0,0.0,241.0,119.0,0.0,46.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:400,0.32349619539999996,1.0,1000.0,0.0524918329,45.0,7.0,0.0,280.0,119.0,0.0,45.0,379.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:450,0.29908138819999996,1.0,1000.0,0.0537125732,51.0,7.0,0.0,227.0,119.0,0.0,51.0,378.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:500,0.3173924936,1.0,1000.0,0.0524918329,40.0,7.0,0.0,243.0,118.0,0.0,40.0,380.0,275.0,26.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:550,0.29908138819999996,1.0,1000.0,0.0524918329,52.0,7.0,0.0,247.0,119.0,0.0,52.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:600,0.32349619539999996,1.0,1000.0,0.0524918329,46.0,6.0,0.0,247.0,118.0,0.0,46.0,379.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:650,0.29908138819999996,1.0,1000.0,0.0537125732,44.0,7.0,0.0,229.0,119.0,0.0,44.0,378.0,275.0,224.0,0.0534073911,0.3357035825,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:700,0.3173924936,1.0,1000.0,0.0537125732,49.0,7.0,0.0,264.0,118.0,0.0,49.0,379.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:750,0.29908138819999996,1.0,1000.0,0.0537125732,46.0,6.0,0.0,242.0,119.0,0.0,46.0,378.0,275.0,12.0,0.0534073911,0.3357035825,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:800,0.32349619539999996,1.0,1000.0,0.0537125732,44.0,7.0,0.0,276.0,118.0,0.0,44.0,379.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:850,0.29908138819999996,1.0,1000.0,0.0537125732,43.0,7.0,0.0,278.0,119.0,0.0,43.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:900,0.32349619539999996,1.0,1000.0,0.0524918329,42.0,7.0,0.0,267.0,118.0,0.0,42.0,379.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:17:950,0.29908138819999996,1.0,1000.0,0.0537125732,44.0,6.0,0.0,253.0,119.0,0.0,44.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:18:000,0.32349619539999996,1.0,1000.0,0.0524918329,48.0,6.0,0.0,228.0,119.0,0.0,48.0,378.0,275.0,0.0,0.045777763799999996,0.3357035825,0.3112887918,0.3112887918,0.0076296273,1.19,0.7263405255287286,1.19,0.7263405255287286,0.43,30.396435438093015,5.0,1.0,0.0017369603738188744,32567.0,16.0,31680.0,0.03714985400438309,0.024727841839194298,0.0,0.0,1418936.5
2024-04-19 20:59:18:050,0.29908138819999996,1.0,1000.0,0.0537125732,41.0,8.0,0.0,294.0,119.0,0.0,41.0,377.0,274.0,0.0,0.045777763799999996,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:18:100,0.32349619539999996,1.0,1000.0,0.0537125732,40.0,6.0,0.0,260.0,118.0,0.0,40.0,379.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:18:150,0.29908138819999996,1.0,1000.0,0.0537125732,37.0,7.0,0.0,289.0,119.0,0.0,37.0,378.0,275.0,149.0,0.0534073911,0.3357035825,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:18:200,0.32349619539999996,1.0,1000.0,0.0537125732,41.0,6.0,0.0,240.0,118.0,0.0,41.0,379.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
