,Time,Motor,Brake,Safety,Door,Resv-1,Resv-2,Resv-3,FFT-Motor Freq,FFT-Motor Mag,FFT-Resv1 Freq,FFT-Resv1 Mag,FFT-Resv2 Freq,FFT-Resv2 Mag,Distance,floor,velocity,height,mileage,openCloseDoorNum,cumulativeRunNum,vibration_x,vibration_y,vibration_z
302,2024-02-19 16:34:40:100,0.2685628792,0.0305185075,0.0152592546,0.4419079886,0.27466658099999997,0.2807702828,0.0,,,,,,,0.0,,,,,,,,,
303,2024-02-19 16:34:40:150,0.2868739846,0.0305185075,0.0152592546,0.4419079886,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
304,2024-02-19 16:34:40:200,0.2685628792,0.0305185075,0.0152592546,0.4419079886,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
305,2024-02-19 16:34:40:250,0.2868739846,0.0305185075,0.0152592546,0.4419079886,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
306,2024-02-19 16:34:40:300,0.2685628792,0.0305185075,0.0152592546,0.4419079886,0.27466658099999997,0.2807702828,0.0,,,,,,,0.0,,,,,,,,,
307,2024-02-19 16:34:40:350,0.2807702828,0.0305185075,0.0152592546,0.4419079886,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
308,2024-02-19 16:34:40:400,0.2685628792,0.0305185075,0.0152592546,0.4419079886,0.27466658099999997,0.2807702828,0.0,,,,,,,0.0,,,,,,,,,
309,2024-02-19 16:34:40:450,0.2868739846,0.029297767199999998,0.0152592546,0.4419079886,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
310,2024-02-19 16:34:40:500,0.2685628792,0.0305185075,0.0152592546,0.4419079886,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
311,2024-02-19 16:34:40:550,0.2807702828,0.0305185075,0.0152592546,0.4419079886,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
312,2024-02-19 16:34:40:600,0.2685628792,0.0305185075,0.0152592546,0.4419079886,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
313,2024-02-19 16:34:40:650,0.2807702828,0.029297767199999998,0.0152592546,0.4406872483,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
314,2024-02-19 16:34:40:700,0.2685628792,0.0305185075,0.0152592546,0.4419079886,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
315,2024-02-19 16:34:40:750,0.2807702828,0.029297767199999998,0.0152592546,0.4419079886,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
316,2024-02-19 16:34:40:800,0.2685628792,0.0305185075,0.0152592546,0.4419079886,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
317,2024-02-19 16:34:40:850,0.2807702828,0.0305185075,0.0152592546,0.4419079886,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
318,2024-02-19 16:34:40:900,0.2685628792,0.0305185075,0.0152592546,0.4419079886,0.2807702828,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
319,2024-02-19 16:34:40:950,0.2807702828,0.0305185075,0.0152592546,0.4419079886,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
320,2024-02-19 16:34:41:000,0.2685628792,0.0305185075,0.0152592546,0.4419079886,0.27466658099999997,0.2868739846,0.0,0.9,0.5493331705679461,1.01,0.6225775933103388,0.38,30.396435438093015,0.0,1.0,0.0,648461.4375,61650.0,0.17595073580741882,0.0013210009783506393,0.005267333704978228,1.0,1.0
321,2024-02-19 16:34:41:050,0.2868739846,0.029297767199999998,0.0152592546,0.4419079886,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
322,2024-02-19 16:34:41:100,0.2685628792,0.0305185075,0.0152592546,0.4419079886,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
323,2024-02-19 16:34:41:150,0.2807702828,0.0305185075,0.0152592546,0.4419079886,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
324,2024-02-19 16:34:41:200,0.2685628792,0.0305185075,0.0152592546,0.4431287289,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
325,2024-02-19 16:34:41:250,0.2807702828,0.0305185075,0.0152592546,0.4419079886,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
326,2024-02-19 16:34:41:300,0.2685628792,0.0305185075,0.0152592546,0.4419079886,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
327,2024-02-19 16:34:41:350,0.2807702828,0.029297767199999998,0.0152592546,0.40040281839999997,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
328,2024-02-19 16:34:41:400,0.2685628792,0.0305185075,0.0152592546,0.744651583,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
329,2024-02-19 16:34:41:450,0.2807702828,0.0305185075,0.0152592546,0.4162724423,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
330,2024-02-19 16:34:41:500,0.2685628792,0.0305185075,0.0152592546,0.3515732064,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
331,2024-02-19 16:34:41:550,0.2807702828,0.0305185075,0.0152592546,0.3955198572,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
332,2024-02-19 16:34:41:600,0.27466658099999997,0.0305185075,0.0152592546,0.390636896,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
333,2024-02-19 16:34:41:650,0.2807702828,0.0305185075,0.0152592546,0.3894161557,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
334,2024-02-19 16:34:41:700,0.27466658099999997,0.0305185075,0.0152592546,0.3881954154,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
335,2024-02-19 16:34:41:750,0.2807702828,0.0305185075,0.0152592546,0.3881954154,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
336,2024-02-19 16:34:41:800,0.27466658099999997,0.0305185075,0.0152592546,0.3869746751,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
337,2024-02-19 16:34:41:850,0.2807702828,0.0305185075,0.0152592546,0.3881954154,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
338,2024-02-19 16:34:41:900,0.27466658099999997,0.0305185075,0.0152592546,0.5713064604,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
339,2024-02-19 16:34:41:950,0.2807702828,0.0305185075,0.0152592546,0.6872767889,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
340,2024-02-19 16:34:42:000,0.27466658099999997,0.0305185075,0.0152592546,0.6665242038,0.27466658099999997,0.2868739846,0.0,0.59,0.366222113711964,0.53,0.32959990234076764,0.38,30.396435438093015,0.0,1.0,0.0,648461.4375,61650.0,0.16081981360912323,0.008828649297356606,0.007493451237678528,1.0,1.0
341,2024-02-19 16:34:42:050,0.2807702828,0.0305185075,0.0152592546,0.6640827232,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
342,2024-02-19 16:34:42:100,0.27466658099999997,0.0305185075,0.0152592546,0.6665242038,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
343,2024-02-19 16:34:42:150,0.2807702828,0.0305185075,0.0152592546,0.7531967651,0.2807702828,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
344,2024-02-19 16:34:42:200,0.27466658099999997,0.0305185075,0.0152592546,0.7654041681,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
345,2024-02-19 16:34:42:250,0.2807702828,0.0305185075,0.0152592546,0.7617419472,0.2868739846,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
346,2024-02-19 16:34:42:300,0.27466658099999997,0.0305185075,0.0152592546,0.7580797263,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
347,2024-02-19 16:34:42:350,0.2807702828,0.0305185075,0.0152592546,0.7507552845,0.2807702828,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
348,2024-02-19 16:34:42:400,0.27466658099999997,0.0305185075,0.0152592546,,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
349,2024-02-19 16:34:42:450,0.2807702828,0.0305185075,0.0152592546,0.7434308427,0.2807702828,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
350,2024-02-19 16:34:42:500,0.27466658099999997,0.0305185075,0.0152592546,0.7483138039,,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
351,2024-02-19 16:34:42:550,0.2807702828,0.0305185075,0.0152592546,0.744651583,0.2807702828,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
352,2024-02-19 16:34:42:600,0.27466658099999997,0.0305185075,0.0152592546,0.7397686218,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
353,2024-02-19 16:34:42:650,0.2807702828,0.0305185075,0.0152592546,0.7385478815,0.2807702828,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
354,2024-02-19 16:34:42:700,0.27466658099999997,0.0305185075,0.0152592546,0.7409893621,0.27466658099999997,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
355,2024-02-19 16:34:42:750,0.2807702828,0.029297767199999998,0.0152592546,0.73244418,0.2807702828,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
356,2024-02-19 16:34:42:800,0.27466658099999997,0.0305185075,0.0152592546,0.7226782576,0.2807702828,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
357,2024-02-19 16:34:42:850,0.2807702828,0.0305185075,0.0152592546,0.7300026994,0.2807702828,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
358,2024-02-19 16:34:42:900,0.27466658099999997,0.0305185075,0.0152592546,0.7226782576,,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
359,2024-02-19 16:34:42:950,0.2807702828,0.0305185075,0.0152592546,0.7068086337,0.2807702828,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
360,2024-02-19 16:34:43:000,0.27466658099999997,0.0305185075,0.0152592546,0.7165745561,0.2807702828,0.2868739846,0.0,0.55,0.3418073061311664,0.78,0.46998504593035384,0.38,30.396435438093015,0.0,,,,,,,,,
361,2024-02-19 16:34:43:050,0.2807702828,0.0305185075,0.0152592546,0.708029374,0.2807702828,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
362,2024-02-19 16:34:43:100,0.27466658099999997,0.0305185075,0.0152592546,0.695821971,0.2807702828,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
363,2024-02-19 16:34:43:150,0.2807702828,0.029297767199999998,0.0152592546,0.6897182695,0.2807702828,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
364,2024-02-19 16:34:43:200,0.27466658099999997,0.0305185075,0.0152592546,0.6823938277,0.2807702828,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
365,2024-02-19 16:34:43:250,0.2807702828,0.0305185075,0.0152592546,0.6701864247,0.2807702828,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
366,2024-02-19 16:34:43:300,0.27466658099999997,0.0305185075,0.0152592546,0.6494338396,0.2807702828,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
367,2024-02-19 16:34:43:350,0.2807702828,0.029297767199999998,0.0152592546,0.5529953559,0.2807702828,0.29908138819999996,0.0,,,,,,,0.0,,,,,,,,,
368,2024-02-19 16:34:43:400,0.27466658099999997,0.0305185075,0.0152592546,0.5517746156,0.2807702828,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
369,2024-02-19 16:34:43:450,0.2807702828,0.029297767199999998,0.0152592546,0.5273598096,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
370,2024-02-19 16:34:43:500,0.27466658099999997,0.029297767199999998,0.0152592546,0.5102694454,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
371,2024-02-19 16:34:43:550,0.2807702828,0.029297767199999998,0.0152592546,0.5102694454,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
372,2024-02-19 16:34:43:600,0.27466658099999997,0.0305185075,0.0152592546,0.5139316663,0.2807702828,0.2868739846,0.0,,,,,,,0.0,,,,,,,,,
373,2024-02-19 16:34:43:650,0.2807702828,0.029297767199999998,0.0152592546,0.5932797858,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
374,2024-02-19 16:34:43:700,0.27466658099999997,0.0305185075,0.0152592546,0.6140323709,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
375,2024-02-19 16:34:43:750,0.2807702828,0.0305185075,0.0152592546,0.6286812545,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
376,2024-02-19 16:34:43:800,0.27466658099999997,0.0305185075,0.0152592546,0.6384471769,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
377,2024-02-19 16:34:43:850,0.2807702828,0.0305185075,0.0152592546,0.6640827232,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
378,2024-02-19 16:34:43:900,0.27466658099999997,0.0305185075,0.0152592546,0.6897182695,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
379,2024-02-19 16:34:43:950,0.2807702828,0.0305185075,0.0152592546,0.6994841919,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
380,2024-02-19 16:34:44:000,0.27466658099999997,0.0305185075,0.0152592546,0.7068086337,0.2807702828,0.2929776864,0.0,0.56,0.3418073061311664,0.56,0.3418073061311664,0.38,30.396435438093015,0.0,1.0,0.0,648461.4375,61651.0,0.06722692400217056,0.05494021251797676,0.007015401031821966,5.0,1.0
381,2024-02-19 16:34:44:050,0.2807702828,0.0305185075,0.0152592546,0.7092501143,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
382,2024-02-19 16:34:44:100,0.27466658099999997,0.0305185075,0.0152592546,0.7129123352,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
383,2024-02-19 16:34:44:150,0.27466658099999997,0.029297767199999998,0.0152592546,0.7165745561,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
384,2024-02-19 16:34:44:200,0.27466658099999997,0.0305185075,0.0152592546,0.7129123352,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
385,2024-02-19 16:34:44:250,0.2807702828,0.029297767199999998,0.0152592546,0.7129123352,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
386,2024-02-19 16:34:44:300,0.27466658099999997,0.0305185075,0.0152592546,0.7141330755,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
387,2024-02-19 16:34:44:350,0.27466658099999997,0.029297767199999998,0.0152592546,0.7153538158,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
388,2024-02-19 16:34:44:400,0.27466658099999997,0.0305185075,0.0152592546,0.7153538158,0.2807702828,0.2929776864,0.0,,,,,,,0.0,,,,,,,,,
389,2024-02-19 16:34:44:450,0.27466658099999997,0.0305185075,0.045777763799999996,0.7116915949,0.2807702828,0.2929776864,0.022888881899999998,,,,,,,0.0,,,,,,,,,
390,2024-02-19 16:34:44:500,0.27466658099999997,0.0305185075,0.0381481365,0.7116915949,0.2807702828,0.2929776864,0.022888881899999998,,,,,,,0.0,,,,,,,,,
391,2024-02-19 16:34:44:550,0.27466658099999997,0.0305185075,0.045777763799999996,0.7116915949,0.2807702828,0.2929776864,0.022888881899999998,,,,,,,0.0,,,,,,,,,
392,2024-02-19 16:34:44:600,0.27466658099999997,0.0305185075,0.0381481365,0.7104708546,0.2807702828,0.2929776864,0.0305185092,,,,,,,0.0,,,,,,,,,
393,2024-02-19 16:34:44:650,0.27466658099999997,0.0305185075,0.045777763799999996,0.7104708546,0.2807702828,0.2929776864,0.022888881899999998,,,,,,,0.0,,,,,,,,,
394,2024-02-19 16:34:44:700,0.2807702828,0.0305185075,0.2670369555,0.7092501143,0.2807702828,0.2929776864,0.228888819,,,,,,,0.0,,,,,,,,,
395,2024-02-19 16:34:44:750,0.27466658099999997,0.029297767199999998,0.19837030979999998,0.427259105,0.2807702828,0.2929776864,0.19837030979999998,,,,,,,0.0,,,,,,,,,
396,2024-02-19 16:34:44:800,0.2685628792,0.029297767199999998,0.09918515489999999,0.3930783766,0.27466658099999997,0.2807702828,0.09155552759999999,,,,,,,0.0,,,,,,,,,
397,2024-02-19 16:34:44:850,0.2624591774,0.029297767199999998,0.1068147822,0.3991820781,0.2685628792,0.2807702828,0.09155552759999999,,,,,,,0.0,,,,,,,,,
398,2024-02-19 16:34:44:900,0.2624591774,0.0305185075,0.09918515489999999,0.4016235587,0.2685628792,0.27466658099999997,0.09155552759999999,,,,,,,0.0,,,,,,,,,
399,2024-02-19 16:34:44:950,11.3467816462,0.0305185075,0.09918515489999999,0.4040650393,6.71407198,5.9755240622,0.0839259003,,,,,,,0.0,,,,,,,,,
400,2024-02-19 16:34:45:000,6.4882350134,0.0317392478,0.09155552759999999,0.4052857796,7.721182777,5.8412426226,0.0839259003,0.98,0.5981627857295412,1.0,0.6164738914151394,1.87,4.16882839442119,0.0,,,,,,,,,
401,2024-02-19 16:34:45:050,0.3112887918,0.0305185075,0.09918515489999999,0.4040650393,0.4028443188,0.3173924936,0.0839259003,,,,,,,0.0,,,,,,,,,
402,2024-02-19 16:34:45:100,0.1098666324,0.0317392478,0.09918515489999999,0.4040650393,0.0793481234,0.0671407198,0.09155552759999999,,,,,,,0.0,,,,,,,,,
403,2024-02-19 16:34:45:150,0.1342814396,0.0305185075,0.09918515489999999,0.4040650393,0.1281777378,0.091555527,0.09155552759999999,,,,,,,0.0,,,,,,,,,
404,2024-02-19 16:34:45:200,0.1403851414,0.0317392478,0.09918515489999999,0.4040650393,0.1403851414,0.091555527,0.09155552759999999,,,,,,,0.0,,,,,,,,,
405,2024-02-19 16:34:45:250,0.1342814396,0.0305185075,0.09918515489999999,0.4040650393,0.0976592288,0.0793481234,0.09155552759999999,,,,,,,0.0,,,,,,,,,
406,2024-02-19 16:34:45:300,0.1403851414,0.0305185075,0.09918515489999999,0.4040650393,0.1403851414,0.091555527,0.09155552759999999,,,,,,,0.0,,,,,,,,,
407,2024-02-19 16:34:45:350,0.122074036,0.0671407165,0.09918515489999999,0.402844299,1.464888432,0.091555527,0.09155552759999999,,,,,,,0.0,,,,,,,,,
408,2024-02-19 16:34:45:400,0.1281777378,0.2465895406,0.09918515489999999,0.40040281839999997,2.471999229,0.0976592288,0.09155552759999999,,,,,,,0.0,,,,,,,,,
409,2024-02-19 16:34:45:450,0.1281777378,0.4174931826,0.09918515489999999,0.3991820781,2.1607104372,0.1037629306,0.09155552759999999,,,,,,,0.0,,,,,,,,,
410,2024-02-19 16:34:45:500,0.1342814396,0.5652027589,0.09918515489999999,0.3967405975,4.394665295999999,0.1037629306,0.09155552759999999,,,,,,,0.0,,,,,,,,,
411,2024-02-19 16:34:45:550,0.1403851414,0.6762901262,0.1068147822,0.3955198572,2.258369666,0.1098666324,0.09155552759999999,,,,,,,0.0,,,,,,,,,
412,2024-02-19 16:34:45:600,0.1342814396,0.7544175054,0.09918515489999999,0.3942991169,0.1403851414,0.1037629306,0.09155552759999999,,,,,,,0.0,,,,,,,,,
413,2024-02-19 16:34:45:650,0.1281777378,0.8252204428,0.09918515489999999,0.3942991169,0.0854518252,0.1037629306,0.09155552759999999,,,,,,,0.0,,,,,,,,,
414,2024-02-19 16:34:45:700,0.1464888432,0.9509566937,0.09918515489999999,0.3930783766,0.1281777378,0.122074036,0.09155552759999999,,,,,,,0.0,,,,,,,,,
415,2024-02-19 16:34:45:750,0.1342814396,1.1365092193,0.1068147822,0.3918576363,0.1159703342,0.1159703342,0.09155552759999999,,,,,,,0.0,,,,,,,,,
416,2024-02-19 16:34:45:800,0.1403851414,1.2683491717,0.09918515489999999,0.390636896,0.1403851414,0.1342814396,0.09155552759999999,,,,,,,0.0,,,,,,,,,
417,2024-02-19 16:34:45:850,0.122074036,1.330606927,0.09918515489999999,0.390636896,0.1403851414,0.122074036,0.09155552759999999,,,,,,,0.0,,,,,,,,,
418,2024-02-19 16:34:45:900,0.1159703342,1.355021733,0.09918515489999999,0.390636896,0.1403851414,0.1281777378,0.09155552759999999,,,,,,,0.0,,,,,,,,,
419,2024-02-19 16:34:45:950,0.1098666324,1.3635669151,0.1068147822,0.390636896,0.1586962468,0.1403851414,0.09155552759999999,,,,,,,0.0,,,,,,,,,
420,2024-02-19 16:34:46:000,0.0854518252,1.3660083957,0.09918515489999999,0.390636896,0.1586962468,0.1403851414,0.09155552759999999,1.02,0.6225775933103388,1.02,0.6225775933103388,0.23,30.396435438093015,0.0,,,,,,,,,
421,2024-02-19 16:34:46:050,0.0732444216,1.367229136,0.09918515489999999,0.390636896,0.1464888432,0.1403851414,0.09155552759999999,,,,,,,0.0,,,,,,,,,
422,2024-02-19 16:34:46:100,0.1403851414,1.367229136,0.09918515489999999,0.390636896,0.1647999486,0.1464888432,0.09155552759999999,,,,,,,0.0,,,,,,,,,
423,2024-02-19 16:34:46:150,0.3784295116,1.367229136,0.09918515489999999,0.390636896,0.1342814396,0.1342814396,0.09155552759999999,,,,,,,0.0,,,,,,,,,
424,2024-02-19 16:34:46:200,0.6469923907999999,1.367229136,0.09918515489999999,0.390636896,0.1403851414,0.1403851414,0.09155552759999999,,,,,,,0.0,,,,,,,,,
425,2024-02-19 16:34:46:250,0.9399700771999999,1.367229136,0.09918515489999999,0.390636896,0.1403851414,0.1464888432,0.09155552759999999,,,,,,,0.0,,,,,,,,,
426,2024-02-19 16:34:46:300,0.5310220566,1.3684498763,0.09918515489999999,0.390636896,0.1586962468,0.1586962468,0.09155552759999999,,,,,,,0.0,,,,,,,,,
427,2024-02-19 16:34:46:350,0.732444216,1.367229136,0.1068147822,0.390636896,0.1403851414,0.1464888432,0.09155552759999999,,,,,,,0.0,,,,,,,,,
428,2024-02-19 16:34:46:400,3.3936582008,1.367229136,0.09918515489999999,0.390636896,0.1709036504,0.1586962468,0.09155552759999999,,,,,,,0.0,,,,,,,,,
429,2024-02-19 16:34:46:450,2.2034363498,1.367229136,0.09918515489999999,0.390636896,0.1647999486,0.1464888432,0.09155552759999999,,,,,,,0.0,,,,,,,,,
430,2024-02-19 16:34:46:500,0.1342814396,1.367229136,0.09155552759999999,0.3894161557,0.1709036504,0.1464888432,0.0839259003,,,,,,,0.0,,,,,,,,,
431,2024-02-19 16:34:46:550,0.1037629306,1.367229136,0.09918515489999999,0.3894161557,0.1464888432,0.1403851414,0.09155552759999999,,,,,,,0.0,,,,,,,,,
432,2024-02-19 16:34:46:600,0.1342814396,1.367229136,0.09918515489999999,0.3894161557,0.4516739332,0.1464888432,0.09155552759999999,,,,,,,0.0,,,,,,,,,
433,2024-02-19 16:34:46:650,0.1281777378,1.3660083957,0.09918515489999999,0.3894161557,9.5095674044,0.1281777378,0.09155552759999999,,,,,,,0.0,,,,,,,,,
434,2024-02-19 16:34:46:700,0.1586962468,1.3660083957,0.09918515489999999,0.3894161557,10.8401743968,0.1098666324,0.09155552759999999,,,,,,,0.0,,,,,,,,,
435,2024-02-19 16:34:46:750,0.1586962468,1.3647876554,0.09918515489999999,0.3894161557,0.6897183034,6.7201756818,0.09155552759999999,,,,,,,0.0,,,,,,,,,
436,2024-02-19 16:34:46:800,0.2868739846,1.3647876554,0.09918515489999999,0.3881954154,0.1098666324,14.862513883,0.09155552759999999,,,,,,,0.0,,,,,,,,,
437,2024-02-19 16:34:46:850,15.2470470964,1.3647876554,0.09918515489999999,0.3881954154,0.1403851414,1.4770958356,0.09155552759999999,,,,,,,0.0,,,,,,,,,
438,2024-02-19 16:34:46:900,8.4414195894,1.3647876554,0.09918515489999999,0.3881954154,9.8147524944,0.091555527,0.09155552759999999,,,,,,,0.0,,,,,,,,,
439,2024-02-19 16:34:46:950,0.44557023139999996,1.3635669151,0.09918515489999999,0.3894161557,15.8268987674,6.7812126998,0.09155552759999999,,,,,,,0.0,,,,,,,,,
440,2024-02-19 16:34:47:000,6.7690052962,1.3647876554,0.09918515489999999,0.3881954154,1.0193182006,18.097475837,0.09155552759999999,1.02,0.6225775933103388,1.01,0.6225775933103388,6.17,4.16882839442119,0.0,1.0,1.2361088991165161,648462.8125,61651.0,0.06968411803245544,0.507687509059906,0.0016364918556064367,5.0,1.0
441,2024-02-19 16:34:47:050,18.2073424694,1.3647876554,0.09918515489999999,0.3894161557,10.107730180799999,1.6296883806,0.09155552759999999,,,,,,,0.0,,,,,,,,,
442,2024-02-19 16:34:47:100,1.5686513626,1.3635669151,0.09918515489999999,0.3881954154,17.5664537804,16.1015653484,0.09155552759999999,,,,,,,0.0,,,,,,,,,
443,2024-02-19 16:34:47:150,19.7393716212,1.3647876554,0.09918515489999999,0.3894161557,3.448591517,12.8543959908,0.09155552759999999,,,,,,,0.0,,,,,,,,,
444,2024-02-19 16:34:47:200,6.0182499748,1.3354898882,0.09918515489999999,0.3894161557,21.0028378938,14.252143703,0.09155552759999999,,,,,,,0.0,,,,,,,,,
445,2024-02-19 16:34:47:250,20.7770009272,1.1584825447,0.09918515489999999,0.3930783766,7.672353162599999,16.235846788,0.09155552759999999,,,,,,,0.0,,,,,,,,,
446,2024-02-19 16:34:47:300,6.6103090494,1.09866627,0.09918515489999999,0.3930783766,20.905178665,20.4962306444,0.09155552759999999,,,,,,,0.0,,,,,,,,,
447,2024-02-19 16:34:47:350,21.6925561972,1.0803551655,0.09918515489999999,0.3930783766,20.3070158886,9.491256299,0.09155552759999999,,,,,,,0.0,,,,,,,,,
448,2024-02-19 16:34:47:400,20.5633713642,1.074251464,0.09918515489999999,0.3930783766,11.658070438,22.5409707474,0.09155552759999999,,,,,,,0.0,,,,,,,,,
449,2024-02-19 16:34:47:450,12.8910182016,1.0718099833999999,0.09918515489999999,0.3930783766,22.8705706446,22.0404671998,0.09155552759999999,,,,,,,0.0,,,,,,,,,
450,2024-02-19 16:34:47:500,21.8268376368,1.0705892431,0.09918515489999999,0.3918576363,23.2978297706,16.7058318266,0.09155552759999999,,,,,,,0.0,,,,,,,,,
451,2024-02-19 16:34:47:550,23.541977842599998,1.0705892431,0.09918515489999999,0.3930783766,22.327341184399998,20.1910455544,0.09155552759999999,,,,,,,0.0,,,,,,,,,
452,2024-02-19 16:34:47:600,23.6945703876,1.0693685028,0.09918515489999999,0.3918576363,20.3802603102,23.7311925984,0.09155552759999999,,,,,,,0.0,,,,,,,,,
453,2024-02-19 16:34:47:650,23.9631332668,1.0693685028,0.09918515489999999,0.3930783766,22.6996669942,24.71999229,0.09155552759999999,,,,,,,0.0,,,,,,,,,
454,2024-02-19 16:34:47:700,24.4575331126,1.0681477625,0.09918515489999999,0.390636896,24.6528515702,25.2021847322,0.09155552759999999,,,,,,,0.0,,,,,,,,,
455,2024-02-19 16:34:47:750,25.4280216988,1.0681477625,0.09918515489999999,0.3918576363,26.288643652599998,25.696584578,0.09155552759999999,,,,,,,0.0,,,,,,,,,
456,2024-02-19 16:34:47:800,26.264228845399998,1.0681477625,0.09918515489999999,0.390636896,27.680287662999998,26.319162161599998,0.09155552759999999,,,,,,,0.0,,,,,,,,,
457,2024-02-19 16:34:47:850,26.9722582542,1.0681477625,0.09918515489999999,0.390636896,29.853205503799998,27.283547046,0.09155552759999999,,,,,,,0.0,,,,,,,,,
